Tanggal,Komoditi,Harga Petani,Harga Pengecer,Tipe,Periode,tahun,Luas Panen,Produktivitas,Produksi,Hari,Bulan,Tahun,harga_petani_scaled,harga_pengecer_scaled,luas_panen_scaled,produktivitas_scaled,produksi_scaled,hari_sin,hari_cos,bulan_sin,bulan_cos,tahun_norm
2022-09-02,Beras Medium,8200.0,9000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,2,9,2022,0.0030272722396809115,0.20831345515498256,0.0,0.21269112111666644,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.0
2022-09-03,Beras Medium,8200.499226186308,8997.588994378468,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,3,9,2022,0.003327139253453737,0.2075499508709373,0.0,0.21269112111666644,0.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.0
2022-09-04,Beras Medium,8200.532184841883,8993.979318756576,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,4,9,2022,0.003346936319184479,0.20640685822249472,0.0,0.21269112111666644,0.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.0
2022-09-05,Beras Medium,8200.0,9000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,5,9,2022,0.0030272722396809115,0.20831345515498256,0.0,0.21269112111666644,0.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.0
2022-09-06,Beras Medium,8200.0,9000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,6,9,2022,0.0030272722396809115,0.20831345515498256,0.0,0.21269112111666644,0.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.0
2022-09-07,Beras Medium,8200.0,9000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,7,9,2022,0.0030272722396809115,0.20831345515498256,0.0,0.21269112111666644,0.0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,0.0
2022-09-08,Beras Medium,8200.0,9000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,8,9,2022,0.0030272722396809115,0.20831345515498256,0.0,0.21269112111666644,0.0,0.7818314824680296,0.6234898018587337,-1.0,-1.8369701987210297e-16,0.0
2022-09-09,Beras Medium,8200.0,9000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,9,9,2022,0.0030272722396809115,0.20831345515498256,0.0,0.21269112111666644,0.0,0.9749279121818237,-0.2225209339563141,-1.0,-1.8369701987210297e-16,0.0
2022-09-10,Beras Medium,8200.770868571351,9006.236905703014,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,10,9,2022,0.003490304954794965,0.21028852488559968,0.0,0.21269112111666644,0.0,0.43388373911755845,-0.9009688679024189,-1.0,-1.8369701987210297e-16,0.0
2022-09-11,Beras Medium,8200.647385094704,9008.921888710267,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,11,9,2022,0.0034161329213402425,0.211138790853592,0.0,0.21269112111666644,0.0,-0.4338837391175562,-0.90096886790242,-1.0,-1.8369701987210297e-16,0.0
