Tanggal,harga_petani_pred,harga_pengecer_pred,luas_lahan_pred,produktivitas_pred,produksi_pred,hari,bulan,tahun,Komoditi
2024-06-04,9437.219,9181.201,29336.703,55.346123,166623.98,Tuesday,June,2024,Beras Medium
2024-06-05,9424.949,9153.345,29022.846,55.320023,164864.0,Wednesday,June,2024,Beras Medium
2024-06-06,9419.975,9133.112,28860.621,55.29954,164172.72,Thursday,June,2024,Beras Medium
2024-06-07,9417.925,9130.762,28865.535,55.295834,164271.28,Friday,June,2024,Beras Medium
2024-06-08,9410.641,9143.645,28885.701,55.304,164218.62,Saturday,June,2024,Beras Medium
2024-06-09,9401.899,9167.483,28855.37,55.318302,164028.75,Sunday,June,2024,Beras Medium
2024-06-10,9394.776,9185.88,28760.46,55.32793,163516.36,Monday,June,2024,Beras Medium
2024-06-11,9386.04,9176.359,28559.342,55.31744,162230.34,Tuesday,June,2024,Beras Medium
2024-06-12,9381.232,9149.256,28383.156,55.294254,161177.05,Wednesday,June,2024,Beras Medium
2024-06-13,9383.551,9129.044,28347.6,55.276596,161132.05,Thursday,June,2024,Beras Medium
2024-06-14,9387.005,9125.983,28435.67,55.274937,161647.27,Friday,June,2024,Beras Medium
2024-06-15,9383.732,9138.241,28499.166,55.284935,161829.12,Saturday,June,2024,Beras Medium
2024-06-16,9377.762,9161.41,28501.934,55.30055,161802.0,Sunday,June,2024,Beras Medium
2024-06-17,9372.946,9179.361,28439.373,55.311153,161449.44,Monday,June,2024,Beras Medium
2024-06-18,9367.028,9170.026,28280.123,55.302002,160396.02,Tuesday,June,2024,Beras Medium
2024-06-19,9365.336,9143.283,28153.648,55.28045,159623.48,Wednesday,June,2024,Beras Medium
2024-06-20,9370.404,9123.399,28163.799,55.2642,159841.56,Thursday,June,2024,Beras Medium
2024-06-21,9375.832,9120.527,28280.738,55.263645,160529.75,Friday,June,2024,Beras Medium
2024-06-22,9373.928,9133.082,28358.314,55.274746,160813.47,Saturday,June,2024,Beras Medium
2024-06-23,9368.794,9156.3545,28372.791,55.29123,160860.92,Sunday,June,2024,Beras Medium
2024-06-24,9364.678,9174.558,28321.646,55.302578,160583.81,Monday,June,2024,Beras Medium
2024-06-25,9359.67,9165.772,28176.627,55.29429,159631.17,Tuesday,June,2024,Beras Medium
2024-06-26,9359.084,9139.752,28067.438,55.273727,158980.52,Wednesday,June,2024,Beras Medium
2024-06-27,9365.142,9120.45,28093.324,55.258347,159309.44,Thursday,June,2024,Beras Medium
2024-06-28,9371.299,9117.977,28220.502,55.258503,160073.44,Friday,June,2024,Beras Medium
2024-06-29,9369.92,9130.852,28303.725,55.270226,160405.78,Saturday,June,2024,Beras Medium
2024-06-30,9365.118,9154.298,28322.814,55.287205,160488.5,Sunday,June,2024,Beras Medium
2024-07-01,9361.288,9172.698,28276.092,55.298973,160245.27,Monday,July,2024,Beras Medium
2024-07-02,9353.6875,9165.23,28091.525,55.29491,159149.2,Tuesday,July,2024,Beras Medium
2024-07-03,9352.939,9141.445,27971.81,55.280704,158529.92,Wednesday,July,2024,Beras Medium
2024-07-04,9359.284,9123.473,27961.531,55.272194,158775.3,Thursday,July,2024,Beras Medium
2024-07-05,9362.597,9121.254,28013.879,55.275337,159210.64,Friday,July,2024,Beras Medium
2024-07-06,9353.501,9133.217,27961.525,55.28498,158869.83,Saturday,July,2024,Beras Medium
2024-07-07,9334.708,9149.915,27753.988,55.29333,157765.34,Sunday,July,2024,Beras Medium
2024-07-08,9321.629,9170.017,27485.385,55.291164,156220.34,Monday,July,2024,Beras Medium
2024-07-09,9310.922,9153.086,27296.812,55.284325,155089.55,Tuesday,July,2024,Beras Medium
2024-07-10,9314.634,9125.944,27280.432,55.271576,154943.7,Wednesday,July,2024,Beras Medium
2024-07-11,9326.815,9107.73,27368.309,55.261837,155537.16,Thursday,July,2024,Beras Medium
2024-07-12,9333.91,9104.951,27484.607,55.2628,156165.47,Friday,July,2024,Beras Medium
2024-07-13,9326.73,9116.656,27470.65,55.270016,155916.73,Saturday,July,2024,Beras Medium
2024-07-14,9309.013,9133.522,27294.48,55.276493,154898.17,Sunday,July,2024,Beras Medium
2024-07-15,9295.899,9150.745,27068.486,55.273983,153522.0,Monday,July,2024,Beras Medium
2024-07-16,9287.403,9134.981,26931.492,55.267788,152664.05,Tuesday,July,2024,Beras Medium
2024-07-17,9294.96,9112.002,26966.6,55.2544,152751.95,Wednesday,July,2024,Beras Medium
2024-07-18,9309.972,9095.321,27110.049,55.245777,153651.27,Thursday,July,2024,Beras Medium
2024-07-19,9319.064,9093.702,27259.283,55.247627,154481.47,Friday,July,2024,Beras Medium
2024-07-20,9313.118,9106.455,27266.143,55.255585,154374.38,Saturday,July,2024,Beras Medium
2024-07-21,9296.234,9124.303,27107.574,55.262905,153479.48,Sunday,July,2024,Beras Medium
2024-07-22,9282.694,9139.125,26907.86,55.26306,152310.77,Monday,July,2024,Beras Medium
2024-07-23,9275.875,9126.247,26784.596,55.25688,151545.94,Tuesday,July,2024,Beras Medium
2024-07-24,9285.235,9105.767,26838.176,55.243958,151755.06,Wednesday,July,2024,Beras Medium
2024-07-25,9301.564,9090.129,27002.982,55.23656,152807.64,Thursday,July,2024,Beras Medium
2024-07-26,9311.671,9089.255,27165.139,55.239433,153743.0,Friday,July,2024,Beras Medium
2024-07-27,9306.446,9102.587,27180.355,55.248234,153711.28,Saturday,July,2024,Beras Medium
2024-07-28,9290.099,9120.876,27029.9,55.25632,152881.6,Sunday,July,2024,Beras Medium
2024-07-29,9276.65,9135.121,26839.248,55.257633,151792.12,Monday,July,2024,Beras Medium
2024-07-30,9270.677,9123.591,26720.53,55.251522,151061.31,Tuesday,July,2024,Beras Medium
2024-07-31,9280.699,9103.619,26783.1,55.23929,151339.86,Wednesday,July,2024,Beras Medium
2024-08-01,9297.656,9088.376,26956.674,55.232502,152457.33,Thursday,August,2024,Beras Medium
2024-08-02,9311.484,9091.636,27173.154,55.246334,153823.56,Friday,August,2024,Beras Medium
2024-08-03,9307.489,9108.724,27179.447,55.265396,153955.95,Saturday,August,2024,Beras Medium
2024-08-04,9290.624,9131.024,26949.139,55.27974,152956.08,Sunday,August,2024,Beras Medium
2024-08-05,9282.57,9163.406,26604.87,55.272766,150994.92,Monday,August,2024,Beras Medium
2024-08-06,9280.521,9155.395,26492.844,55.27431,150500.4,Tuesday,August,2024,Beras Medium
2024-08-07,9288.523,9114.643,26683.64,55.28751,151917.58,Wednesday,August,2024,Beras Medium
2024-08-08,9311.556,9097.778,26922.05,55.290043,153300.67,Thursday,August,2024,Beras Medium
2024-08-09,9325.368,9095.191,27099.24,55.29902,154281.33,Friday,August,2024,Beras Medium
2024-08-10,9317.157,9107.683,27000.744,55.307613,153731.4,Saturday,August,2024,Beras Medium
2024-08-11,9298.834,9137.214,26632.61,55.301777,151645.67,Sunday,August,2024,Beras Medium
2024-08-12,9285.579,9162.126,26264.37,55.28831,149458.94,Monday,August,2024,Beras Medium
2024-08-13,9280.028,9148.456,26159.232,55.284924,148883.88,Tuesday,August,2024,Beras Medium
2024-08-14,9285.531,9103.415,26369.447,55.294453,150282.2,Wednesday,August,2024,Beras Medium
2024-08-15,9306.952,9084.299,26637.414,55.292786,151663.81,Thursday,August,2024,Beras Medium
2024-08-16,9319.451,9081.476,26832.578,55.29763,152631.6,Friday,August,2024,Beras Medium
2024-08-17,9309.351,9094.586,26737.982,55.3026,152060.17,Saturday,August,2024,Beras Medium
2024-08-18,9288.212,9121.62,26388.232,55.296383,150098.23,Sunday,August,2024,Beras Medium
2024-08-19,9274.284,9147.636,26040.285,55.281467,148000.0,Monday,August,2024,Beras Medium
2024-08-20,9268.547,9135.483,25948.672,55.27728,147506.17,Tuesday,August,2024,Beras Medium
2024-08-21,9274.908,9093.392,26173.512,55.285683,148970.77,Wednesday,August,2024,Beras Medium
2024-08-22,9297.2,9076.429,26459.787,55.2834,150438.6,Thursday,August,2024,Beras Medium
2024-08-23,9310.225,9074.592,26673.695,55.28859,151525.38,Friday,August,2024,Beras Medium
2024-08-24,9300.34,9088.616,26588.807,55.2938,151036.64,Saturday,August,2024,Beras Medium
2024-08-25,9278.943,9115.183,26252.994,55.28872,149189.28,Sunday,August,2024,Beras Medium
2024-08-26,9265.459,9142.201,25915.848,55.27403,147161.31,Monday,August,2024,Beras Medium
2024-08-27,9260.284,9131.08,25832.43,55.270203,146732.05,Tuesday,August,2024,Beras Medium
2024-08-28,9267.49,9090.205,26067.385,55.278946,148265.3,Wednesday,August,2024,Beras Medium
2024-08-29,9290.498,9073.766,26366.088,55.27731,149813.77,Thursday,August,2024,Beras Medium
2024-08-30,9304.2,9072.322,26590.658,55.283115,150972.77,Friday,August,2024,Beras Medium
2024-08-31,9294.789,9086.654,26511.727,55.288807,150533.89,Saturday,August,2024,Beras Medium
2024-09-01,9273.775,9113.5,26181.373,55.28405,148723.6,Sunday,September,2024,Beras Medium
2024-09-02,9266.999,9149.63,25865.338,55.27597,146975.28,Monday,September,2024,Beras Medium
2024-09-03,9273.234,9153.516,25847.494,55.28373,147179.39,Tuesday,September,2024,Beras Medium
2024-09-04,9291.259,9127.605,26110.832,55.306202,149150.53,Wednesday,September,2024,Beras Medium
2024-09-05,9311.249,9098.788,26467.65,55.333347,151675.42,Thursday,September,2024,Beras Medium
2024-09-06,9323.225,9099.126,26616.44,55.349648,152703.19,Friday,September,2024,Beras Medium
2024-09-07,9321.233,9137.688,26403.89,55.34486,151372.17,Saturday,September,2024,Beras Medium
2024-09-08,9310.483,9189.61,25955.752,55.327015,148706.73,Sunday,September,2024,Beras Medium
2024-09-09,9300.557,9218.44,25589.281,55.31357,146695.48,Monday,September,2024,Beras Medium
2024-09-10,9298.273,9211.337,25517.918,55.312885,146436.67,Tuesday,September,2024,Beras Medium
2024-09-11,9303.94,9174.075,25724.195,55.32577,147810.02,Wednesday,September,2024,Beras Medium
2024-09-12,9313.299,9136.837,25996.705,55.34516,149648.89,Thursday,September,2024,Beras Medium
2024-09-13,9316.356,9132.11,26096.006,55.352283,150199.53,Friday,September,2024,Beras Medium
2024-09-14,9309.104,9169.971,25879.912,55.339622,148662.56,Saturday,September,2024,Beras Medium
2024-09-15,9295.253,9222.039,25452.004,55.316784,145964.38,Sunday,September,2024,Beras Medium
2024-09-16,9284.288,9249.253,25119.184,55.300854,144064.7,Monday,September,2024,Beras Medium
2024-09-17,9280.996,9238.282,25055.262,55.298565,143842.53,Tuesday,September,2024,Beras Medium
2024-09-18,9285.988,9196.667,25252.479,55.310722,145197.94,Wednesday,September,2024,Beras Medium
2024-09-19,9294.799,9155.649,25492.408,55.330185,146947.84,Thursday,September,2024,Beras Medium
2024-09-20,9298.043,9147.826,25591.604,55.33787,147570.1,Friday,September,2024,Beras Medium
2024-09-21,9291.489,9183.068,25425.193,55.325478,146283.67,Saturday,September,2024,Beras Medium
2024-09-22,9278.508,9233.728,25041.768,55.303085,143804.58,Sunday,September,2024,Beras Medium
2024-09-23,9268.693,9259.693,24750.797,55.287865,142109.89,Monday,September,2024,Beras Medium
2024-09-24,9266.535,9247.045,24718.387,55.28631,142048.27,Tuesday,September,2024,Beras Medium
2024-09-25,9272.628,9204.023,24922.617,55.299606,143480.0,Wednesday,September,2024,Beras Medium
2024-09-26,9282.485,9161.379,25177.002,55.320103,145331.44,Thursday,September,2024,Beras Medium
2024-09-27,9286.845,9152.156,25298.688,55.328907,146095.73,Friday,September,2024,Beras Medium
2024-09-28,9281.344,9186.1,25169.34,55.317318,144997.4,Saturday,September,2024,Beras Medium
2024-09-29,9269.226,9235.983,24814.959,55.295616,142661.17,Sunday,September,2024,Beras Medium
2024-09-30,9260.277,9261.406,24549.81,55.281048,141088.31,Monday,September,2024,Beras Medium
2024-10-01,9259.007,9248.247,24540.295,55.28012,141133.78,Tuesday,October,2024,Beras Medium
2024-10-02,9267.7705,9223.028,24792.586,55.295444,142839.44,Wednesday,October,2024,Beras Medium
2024-10-03,9277.059,9205.686,25019.617,55.31507,144538.67,Thursday,October,2024,Beras Medium
2024-10-04,9277.835,9226.666,25047.426,55.31996,144648.53,Friday,October,2024,Beras Medium
2024-10-05,9268.349,9288.82,24857.854,55.305504,143178.69,Saturday,October,2024,Beras Medium
2024-10-06,9256.33,9377.578,24432.162,55.284267,140751.89,Sunday,October,2024,Beras Medium
2024-10-07,9251.705,9461.743,24080.295,55.273113,139241.23,Monday,October,2024,Beras Medium
2024-10-08,9251.024,9484.49,24014.51,55.271248,139073.39,Tuesday,October,2024,Beras Medium
2024-10-09,9246.772,9444.583,24077.691,55.277042,139376.45,Wednesday,October,2024,Beras Medium
2024-10-10,9244.901,9402.813,24144.836,55.288425,139884.61,Thursday,October,2024,Beras Medium
2024-10-11,9238.362,9407.491,24052.959,55.290756,139546.84,Friday,October,2024,Beras Medium
2024-10-12,9228.553,9472.741,23817.682,55.280144,137549.72,Saturday,October,2024,Beras Medium
2024-10-13,9220.131,9577.678,23326.94,55.262947,134691.28,Sunday,October,2024,Beras Medium
2024-10-14,9219.964,9644.014,22847.96,55.254112,132117.2,Monday,October,2024,Beras Medium
2024-10-15,9215.795,9647.795,22786.916,55.249187,132082.27,Tuesday,October,2024,Beras Medium
2024-10-16,9206.869,9588.867,22917.01,55.249756,133282.16,Wednesday,October,2024,Beras Medium
2024-10-17,9201.647,9515.828,22978.066,55.259304,133748.38,Thursday,October,2024,Beras Medium
2024-10-18,9197.315,9497.194,22957.633,55.263588,133423.33,Friday,October,2024,Beras Medium
2024-10-19,9190.017,9553.0205,22738.984,55.25439,131686.73,Saturday,October,2024,Beras Medium
2024-10-20,9190.224,9627.361,22101.115,55.241375,127835.984,Sunday,October,2024,Beras Medium
2024-10-21,9190.079,9678.702,21672.04,55.231903,125567.62,Monday,October,2024,Beras Medium
2024-10-22,9185.261,9672.86,21634.229,55.22889,125689.41,Tuesday,October,2024,Beras Medium
2024-10-23,9175.885,9605.8,21887.79,55.229458,127641.04,Wednesday,October,2024,Beras Medium
2024-10-24,9171.12,9534.524,22177.834,55.23689,129779.6,Thursday,October,2024,Beras Medium
2024-10-25,9169.198,9509.343,22219.76,55.243713,129798.43,Friday,October,2024,Beras Medium
2024-10-26,9166.873,9550.9795,21953.174,55.238396,127658.305,Saturday,October,2024,Beras Medium
2024-10-27,9167.516,9617.647,21371.277,55.22579,123998.86,Sunday,October,2024,Beras Medium
2024-10-28,9168.777,9665.619,21010.975,55.216587,122130.42,Monday,October,2024,Beras Medium
2024-10-29,9165.524,9657.3125,21022.43,55.215054,122481.95,Tuesday,October,2024,Beras Medium
2024-10-30,9158.096,9588.75,21336.86,55.21747,124753.04,Wednesday,October,2024,Beras Medium
2024-10-31,9154.619,9521.082,21739.61,55.22558,127606.55,Thursday,October,2024,Beras Medium
2024-11-01,9155.143,9498.224,21856.12,55.233612,128146.766,Friday,November,2024,Beras Medium
2024-11-02,9163.898,9566.072,21750.627,55.235462,126568.76,Saturday,November,2024,Beras Medium
2024-11-03,9176.222,9677.609,21357.275,55.228283,123947.805,Sunday,November,2024,Beras Medium
2024-11-04,9189.003,9780.948,21224.031,55.223785,123718.52,Monday,November,2024,Beras Medium
2024-11-05,9194.423,9814.799,21553.986,55.223396,125861.805,Tuesday,November,2024,Beras Medium
2024-11-06,9189.507,9783.685,22189.396,55.226276,129430.22,Wednesday,November,2024,Beras Medium
2024-11-07,9187.575,9745.0625,22734.94,55.235706,132274.69,Thursday,November,2024,Beras Medium
2024-11-08,9192.704,9762.169,22988.342,55.242725,133239.61,Friday,November,2024,Beras Medium
2024-11-09,9201.744,9878.783,23011.793,55.23571,133231.92,Saturday,November,2024,Beras Medium
2024-11-10,9217.268,10016.802,23029.371,55.230846,132673.58,Sunday,November,2024,Beras Medium
2024-11-11,9226.814,10117.422,23112.09,55.226246,133163.89,Monday,November,2024,Beras Medium
2024-11-12,9223.334,10128.852,23310.309,55.22097,134359.92,Tuesday,November,2024,Beras Medium
2024-11-13,9211.956,10044.267,23545.291,55.22113,135703.88,Wednesday,November,2024,Beras Medium
2024-11-14,9206.155,9955.502,23746.77,55.229103,136705.53,Thursday,November,2024,Beras Medium
2024-11-15,9209.057,9947.824,23950.078,55.234077,137190.27,Friday,November,2024,Beras Medium
2024-11-16,9217.607,10040.819,24027.088,55.231342,136784.77,Saturday,November,2024,Beras Medium
2024-11-17,9228.272,10162.785,24054.535,55.227627,136641.83,Sunday,November,2024,Beras Medium
2024-11-18,9234.782,10241.779,24066.111,55.22403,136940.45,Monday,November,2024,Beras Medium
2024-11-19,9230.199,10227.7705,24118.826,55.219326,137531.2,Tuesday,November,2024,Beras Medium
2024-11-20,9217.512,10124.2,24168.246,55.218872,137964.8,Wednesday,November,2024,Beras Medium
2024-11-21,9209.978,10019.602,24282.113,55.225395,138613.56,Thursday,November,2024,Beras Medium
2024-11-22,9212.497,10001.463,24414.957,55.230434,138847.77,Friday,November,2024,Beras Medium
2024-11-23,9221.513,10085.693,24445.016,55.229652,138358.77,Saturday,November,2024,Beras Medium
2024-11-24,9232.181,10200.148,24424.652,55.227215,138077.31,Sunday,November,2024,Beras Medium
2024-11-25,9237.669,10272.519,24406.777,55.223213,138349.03,Monday,November,2024,Beras Medium
2024-11-26,9232.045,10251.699,24418.363,55.218227,138812.78,Tuesday,November,2024,Beras Medium
2024-11-27,9219.002,10143.326,24410.805,55.218136,138973.73,Wednesday,November,2024,Beras Medium
2024-11-28,9211.353,10034.731,24490.264,55.224743,139469.17,Thursday,November,2024,Beras Medium
2024-11-29,9213.904,10013.955,24589.518,55.230114,139564.34,Friday,November,2024,Beras Medium
2024-11-30,9223.101,10096.137,24598.09,55.229855,139002.31,Saturday,November,2024,Beras Medium
2024-12-01,9233.876,10209.041,24559.383,55.22782,138649.34,Sunday,December,2024,Beras Medium
2024-12-02,9246.622,10307.2,24762.678,55.22645,140032.1,Monday,December,2024,Beras Medium
2024-12-03,9249.773,10320.095,25106.037,55.224277,142073.06,Tuesday,December,2024,Beras Medium
2024-12-04,9244.957,10239.537,25475.072,55.228123,143741.62,Wednesday,December,2024,Beras Medium
2024-12-05,9246.156,10158.307,25964.05,55.238663,145819.92,Thursday,December,2024,Beras Medium
2024-12-06,9256.929,10169.007,26413.117,55.247925,147185.02,Friday,December,2024,Beras Medium
2024-12-07,9276.448,10288.187,26740.102,55.254684,147790.4,Saturday,December,2024,Beras Medium
2024-12-08,9297.595,10442.213,27010.412,55.25727,149026.2,Sunday,December,2024,Beras Medium
2024-12-09,9311.24,10552.279,27273.38,55.256786,150872.45,Monday,December,2024,Beras Medium
2024-12-10,9308.784,10548.484,27515.586,55.25329,152506.08,Tuesday,December,2024,Beras Medium
2024-12-11,9294.015,10434.603,27642.846,55.25298,153038.9,Wednesday,December,2024,Beras Medium
2024-12-12,9287.187,10319.803,27873.99,55.26253,153721.36,Thursday,December,2024,Beras Medium
2024-12-13,9292.611,10303.869,28096.01,55.27055,153960.89,Friday,December,2024,Beras Medium
2024-12-14,9308.461,10405.334,28237.945,55.275337,153896.2,Saturday,December,2024,Beras Medium
2024-12-15,9326.295,10545.614,28349.312,55.275757,154603.34,Sunday,December,2024,Beras Medium
2024-12-16,9336.351,10640.457,28462.607,55.273296,155896.86,Monday,December,2024,Beras Medium
2024-12-17,9329.431,10619.635,28488.076,55.26679,156667.94,Tuesday,December,2024,Beras Medium
2024-12-18,9310.01,10488.501,28394.252,55.26406,156282.92,Wednesday,December,2024,Beras Medium
2024-12-19,9299.739,10359.847,28485.637,55.27175,156392.94,Thursday,December,2024,Beras Medium
2024-12-20,9303.166,10332.8545,28620.56,55.27888,156248.08,Friday,December,2024,Beras Medium
2024-12-21,9317.767,10428.716,28690.588,55.282677,155892.25,Saturday,December,2024,Beras Medium
2024-12-22,9334.942,10566.196,28744.967,55.28267,156355.69,Sunday,December,2024,Beras Medium
2024-12-23,9344.212,10657.847,28809.254,55.279736,157434.39,Monday,December,2024,Beras Medium
2024-12-24,9336.127,10633.572,28758.242,55.272266,157874.22,Tuesday,December,2024,Beras Medium
2024-12-25,9315.714,10498.1455,28603.184,55.268658,157213.94,Wednesday,December,2024,Beras Medium
2024-12-26,9304.627,10366.421,28653.166,55.275555,157140.92,Thursday,December,2024,Beras Medium
2024-12-27,9307.241,10337.478,28753.146,55.28233,156849.78,Friday,December,2024,Beras Medium
2024-12-28,9321.31,10432.445,28805.766,55.285755,156409.78,Saturday,December,2024,Beras Medium
2024-12-29,9338.197,10569.913,28846.445,55.28556,156807.14,Sunday,December,2024,Beras Medium
2024-12-30,9347.16,10661.225,28899.736,55.282383,157835.94,Monday,December,2024,Beras Medium
2024-12-31,9338.661,10636.461,28828.627,55.274582,158185.06,Tuesday,December,2024,Beras Medium
2025-01-01,9317.935,10500.077,28658.82,55.270638,157457.95,Wednesday,January,2025,Beras Medium
2025-01-02,9316.951,10345.96,29183.797,55.280777,159666.62,Thursday,January,2025,Beras Medium
2025-01-03,9334.231,10317.341,29810.965,55.297333,161841.39,Friday,January,2025,Beras Medium
2025-01-04,9373.04,10441.993,30453.867,55.31604,163666.67,Saturday,January,2025,Beras Medium
2025-01-05,9425.908,10647.234,31224.873,55.339775,166400.48,Sunday,January,2025,Beras Medium
2025-01-06,9463.112,10797.239,31775.488,55.360455,168754.75,Monday,January,2025,Beras Medium
2025-01-07,9460.938,10758.98,31733.797,55.36593,168082.56,Tuesday,January,2025,Beras Medium
2025-01-08,9435.114,10571.76,31472.266,55.366447,166741.66,Wednesday,January,2025,Beras Medium
2025-01-09,9413.98,10411.112,31386.207,55.372005,166022.66,Thursday,January,2025,Beras Medium
2025-01-10,9414.875,10392.674,31585.852,55.38097,165978.69,Friday,January,2025,Beras Medium
2025-01-11,9441.019,10538.312,32025.004,55.38683,166473.72,Saturday,January,2025,Beras Medium
2025-01-12,9483.054,10758.459,32711.336,55.401875,168761.44,Sunday,January,2025,Beras Medium
2025-01-13,9522.347,10902.368,33121.89,55.435116,170670.53,Monday,January,2025,Beras Medium
2025-01-14,9505.732,10857.0,32910.145,55.426144,169649.77,Tuesday,January,2025,Beras Medium
2025-01-15,9456.48,10669.062,32387.31,55.39401,167309.25,Wednesday,January,2025,Beras Medium
2025-01-16,9429.348,10510.499,32116.543,55.393097,166087.31,Thursday,January,2025,Beras Medium
2025-01-17,9427.3545,10497.254,32219.24,55.39493,165753.19,Friday,January,2025,Beras Medium
2025-01-18,9454.191,10636.738,32696.723,55.400185,166839.47,Saturday,January,2025,Beras Medium
2025-01-19,9504.709,10850.553,33367.848,55.432137,169540.95,Sunday,January,2025,Beras Medium
2025-01-20,9542.09,10980.569,33700.72,55.465527,171499.33,Monday,January,2025,Beras Medium
2025-01-21,9519.3125,10918.436,33386.008,55.449192,170294.03,Tuesday,January,2025,Beras Medium
2025-01-22,9458.184,10722.064,32725.922,55.39768,167341.16,Wednesday,January,2025,Beras Medium
2025-01-23,9425.491,10558.06,32381.725,55.385677,165876.56,Thursday,January,2025,Beras Medium
2025-01-24,9423.88,10541.008,32443.416,55.387234,165510.5,Friday,January,2025,Beras Medium
2025-01-25,9452.149,10676.436,32936.727,55.395016,166918.31,Saturday,January,2025,Beras Medium
2025-01-26,9510.115,10881.072,33596.99,55.4397,169883.9,Sunday,January,2025,Beras Medium
2025-01-27,9546.147,11005.016,33899.39,55.47179,171848.61,Monday,January,2025,Beras Medium
2025-01-28,9521.832,10936.376,33545.99,55.453785,170577.72,Tuesday,January,2025,Beras Medium
2025-01-29,9459.467,10736.144,32835.84,55.40073,167434.53,Wednesday,January,2025,Beras Medium
2025-01-30,9421.965,10572.181,32465.426,55.380424,165839.02,Thursday,January,2025,Beras Medium
2025-01-31,9420.895,10553.532,32515.041,55.382473,165474.42,Friday,January,2025,Beras Medium
2025-02-01,9450.644,10686.814,33013.402,55.39242,166993.33,Saturday,February,2025,Beras Medium
2025-02-02,9505.858,10869.555,33575.19,55.433872,169757.2,Sunday,February,2025,Beras Medium
2025-02-03,9536.4795,10970.439,33724.74,55.45834,171250.55,Monday,February,2025,Beras Medium
2025-02-04,9504.259,10872.6,33138.234,55.431923,169139.52,Tuesday,February,2025,Beras Medium
2025-02-05,9437.546,10640.442,32289.0,55.376907,165801.62,Wednesday,February,2025,Beras Medium
2025-02-06,9405.6045,10433.201,31770.275,55.37217,164151.5,Thursday,February,2025,Beras Medium
2025-02-07,9400.319,10370.945,31663.135,55.375942,163726.97,Friday,February,2025,Beras Medium
2025-02-08,9427.331,10480.792,31988.385,55.38279,164703.56,Saturday,February,2025,Beras Medium
2025-02-09,9473.572,10679.903,32568.232,55.39912,167281.66,Sunday,February,2025,Beras Medium
2025-02-10,9501.268,10805.979,32751.7,55.41044,168725.62,Monday,February,2025,Beras Medium
2025-02-11,9485.184,10722.216,32240.191,55.40234,166927.19,Tuesday,February,2025,Beras Medium
2025-02-12,9446.088,10481.228,31505.672,55.3908,164469.86,Wednesday,February,2025,Beras Medium
2025-02-13,9415.178,10268.658,31044.068,55.387573,163064.02,Thursday,February,2025,Beras Medium
2025-02-14,9408.8955,10193.772,30957.225,55.390564,162748.88,Friday,February,2025,Beras Medium
2025-02-15,9431.984,10286.246,31234.326,55.39892,163654.56,Saturday,February,2025,Beras Medium
2025-02-16,9471.446,10473.415,31633.258,55.41092,165221.86,Sunday,February,2025,Beras Medium
2025-02-17,9499.438,10603.302,31795.256,55.421013,166352.92,Monday,February,2025,Beras Medium
2025-02-18,9488.39,10525.855,31411.139,55.41621,165176.2,Tuesday,February,2025,Beras Medium
2025-02-19,9452.956,10307.241,30819.857,55.40753,163275.19,Wednesday,February,2025,Beras Medium
2025-02-20,9424.689,10101.635,30502.035,55.40577,162448.83,Thursday,February,2025,Beras Medium
2025-02-21,9417.488,10029.68,30440.645,55.408028,162188.48,Friday,February,2025,Beras Medium
2025-02-22,9438.016,10115.463,30701.812,55.413967,162988.5,Saturday,February,2025,Beras Medium
2025-02-23,9474.961,10287.823,31058.316,55.4237,164365.16,Sunday,February,2025,Beras Medium
2025-02-24,9502.694,10417.505,31212.766,55.43314,165365.72,Monday,February,2025,Beras Medium
2025-02-25,9493.961,10354.957,30895.252,55.429317,164419.44,Tuesday,February,2025,Beras Medium
2025-02-26,9462.912,10153.49,30494.393,55.42394,163280.8,Wednesday,February,2025,Beras Medium
2025-02-27,9436.667,9956.512,30296.854,55.42387,162912.48,Thursday,February,2025,Beras Medium
2025-02-28,9429.497,9886.11,30294.176,55.42682,162848.42,Friday,February,2025,Beras Medium
2025-03-01,9446.252,9976.12,30472.512,55.430748,163203.2,Saturday,March,2025,Beras Medium
2025-03-02,9470.6875,10096.807,30582.074,55.432644,163848.12,Sunday,March,2025,Beras Medium
2025-03-03,9486.642,10131.995,30515.066,55.43456,164275.94,Monday,March,2025,Beras Medium
2025-03-04,9472.862,9990.291,30090.95,55.4306,163407.28,Tuesday,March,2025,Beras Medium
2025-03-05,9443.75,9744.99,29828.914,55.424168,162924.94,Wednesday,March,2025,Beras Medium
2025-03-06,9430.228,9528.42,29881.324,55.42768,164216.38,Thursday,March,2025,Beras Medium
2025-03-07,9433.536,9422.069,30053.037,55.438282,166072.98,Friday,March,2025,Beras Medium
2025-03-08,9444.53,9411.652,30290.01,55.443573,167333.56,Saturday,March,2025,Beras Medium
2025-03-09,9467.863,9454.517,30588.945,55.44993,168945.22,Sunday,March,2025,Beras Medium
2025-03-10,9489.854,9472.322,30853.648,55.459843,170859.34,Monday,March,2025,Beras Medium
2025-03-11,9491.572,9404.798,30929.197,55.467823,172159.55,Tuesday,March,2025,Beras Medium
2025-03-12,9483.48,9286.833,30911.422,55.476543,173544.2,Wednesday,March,2025,Beras Medium
2025-03-13,9484.382,9192.552,31030.92,55.500664,175956.17,Thursday,March,2025,Beras Medium
