Tanggal,Komoditi,Harga Petani,Harga Pengecer,Tipe,Periode,tahun,Luas Panen,Produktivitas,Produksi,Hari,Bulan,Tahun,harga_petani_scaled,harga_pengecer_scaled,luas_panen_scaled,produktivitas_scaled,produksi_scaled,hari_sin,hari_cos,bulan_sin,bulan_cos,tahun_norm
2022-10-12,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,12,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.9749279121818235,-0.2225209339563148,-0.8660254037844386,0.5000000000000001,0.0
2022-10-13,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,13,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.781831482468029,0.6234898018587346,-0.8660254037844386,0.5000000000000001,0.0
2022-10-14,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,14,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-4.898587196589413e-16,1.0,-0.8660254037844386,0.5000000000000001,0.0
2022-10-15,Beras Premium,9589.436147608834,9999.564722262568,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,15,10,2022,0.05981477718472572,0.12200758011155521,0.0,0.21269112111666644,0.0,0.7818314824680284,0.6234898018587354,-0.8660254037844386,0.5000000000000001,0.0
2022-10-16,Beras Premium,9594.717207109537,9999.271486553407,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,16,10,2022,0.063345484256903,0.12187478121436257,0.0,0.21269112111666644,0.0,0.9749279121818237,-0.22252093395631387,-0.8660254037844386,0.5000000000000001,0.0
2022-10-17,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,17,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,0.43388373911755707,-0.9009688679024196,-0.8660254037844386,0.5000000000000001,0.0
2022-10-18,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,18,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.43388373911755757,-0.9009688679024194,-0.8660254037844386,0.5000000000000001,0.0
2022-10-19,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,19,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.9749279121818235,-0.22252093395631506,-0.8660254037844386,0.5000000000000001,0.0
2022-10-20,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,20,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.7818314824680302,0.6234898018587329,-0.8660254037844386,0.5000000000000001,0.0
2022-10-21,Beras Premium,9600.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,21,10,2022,0.06687735020477348,0.12220470618350987,0.0,0.21269112111666644,0.0,-7.347880794884119e-16,1.0,-0.8660254037844386,0.5000000000000001,0.0
